,DOCTYPE,DOCNUM,ITEMNUM,COUNTRY,GRCNAME1,MATERIAL,MTEXT,BRANCH,QUANTITY,SPRICE,GRANDTOTAL,CURRENCY,DUE_DATE,DELIVERED_DATE,DELIVERED_QTY,LATENCY_SHARE,GROUP,Period,GRANDTOTAL_NEW
126063,SD,21060401,290,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-07-16,2021-07-30,100,14.0,CHKVLF,2021-07,73.3
126064,SD,21060401,300,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-07-16,2021-07-30,100,14.0,CHKVLF,2021-07,73.3
126065,SD,21060401,310,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-07-16,2021-07-30,100,14.0,CHKVLF,2021-07,73.3
126066,SD,21060401,320,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-07-16,2021-07-30,100,14.0,CHKVLF,2021-07,73.3
126067,SD,21060401,330,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-07-16,2021-07-30,100,14.0,CHKVLF,2021-07,73.3
126068,SD,21060401,340,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-07-16,2021-07-30,100,14.0,CHKVLF,2021-07,73.3
126119,SD,21060412,20,USA,Emerson Commercial Residential Solution,503-0946-00,KOMPRESOR AKSAMI,Non-A,2880,1210.0,3484.8,USD,2021-06-18,2021-06-18,960,0.0,CHKVLF,2021-06,2928.8956127080182
126120,SD,21060413,20,USA,Emerson Commercial Residential Solution,503-0946-00,KOMPRESOR AKSAMI,Non-A,320,1210.0,387.2,USD,2021-06-25,2021-06-25,320,0.0,CHKVLF,2021-06,324.01673640167365
126121,SD,21060413,40,USA,Emerson Commercial Residential Solution,503-0946-00,KOMPRESOR AKSAMI,Non-A,640,1210.0,774.4,USD,2021-06-25,2021-06-25,640,0.0,CHKVLF,2021-06,648.0334728033473
126175,SD,21060430,30,USA,EMERSONCLIM.TEC.(U.S.A)PLANT88,036-1302-00,ÇEK VALF,Non-A,50,3753.0,187.65,USD,2021-07-14,2021-07-14,50,0.0,CHKVLF,2021-07,158.86386725364036
126176,SD,21060430,40,USA,EMERSONCLIM.TEC.(U.S.A)PLANT88,510-0413-00,ÇEK VALF,Non-A,350,3830.0,1340.5,USD,2021-07-14,2021-07-14,350,0.0,CHKVLF,2021-07,1134.8628513376227
126177,SD,21060430,50,USA,EMERSONCLIM.TEC.(U.S.A)PLANT88,510-0419-00,ÇEK VALF,Non-A,50,4462.0,223.1,USD,2021-07-14,2021-07-14,50,0.0,CHKVLF,2021-07,188.87571960717912
126178,SD,21060430,60,USA,EMERSONCLIM.TEC.(U.S.A)PLANT88,510-0671-00,CEK.VALF,Non-A,520,5283.0,2747.16,USD,2021-07-14,2021-08-18,520,35.0,CHKVLF,2021-07,2325.7365391127664
126179,SD,21060431,20,USA,EMERSONCLIM.TEC.(U.S.A)PLANT88,510-0643-00,ÇEK VALF,Non-A,1450,3331.0,4829.95,USD,2021-07-28,2021-08-11,1450,14.0,CHKVLF,2021-07,4090.751249258914
126213,SD,21060451,20,USA,Emerson Commercial Residential Solution,510-0817-00,CEK.VALF,Non-A,5300,3249.0,17219.7,USD,2021-06-23,2021-06-30,1700,2.2452830188679243,CHKVLF,2021-06,14408.58505564388
126214,SD,21060451,20,USA,Emerson Commercial Residential Solution,510-0817-00,CEK.VALF,Non-A,5300,3249.0,17219.7,USD,2021-06-23,2021-06-30,1800,4.754716981132075,CHKVLF,2021-06,14408.58505564388
126240,SD,21060471,10,TH,EMERSON ELECTRIC (THAILAND) LIMITED,510-0671-00,CEK.VALF,Non-A,30,5283.0,158.49,USD,2021-06-22,2021-06-22,30,0.0,CHKVLF,2021-06,133.25205986211537
126554,SD,21060500,20,CZ,RIECK PROJEKT KONTRAKT,510-0003-04,CEK.VALF,Non-A,30,2500.0,75.0,EUR,2021-07-30,2021-08-13,30,14.0,CHKVLF,2021-07,75.0
126555,SD,21060501,20,CZ,RIECK PROJEKT KONTRAKT,510-0003-02,CEK.VALF,Non-A,30,2450.0,73.5,EUR,2021-07-30,2021-07-30,30,0.0,CHKVLF,2021-07,73.5
126556,SD,21060501,30,CZ,RIECK PROJEKT KONTRAKT,510-0003-02,CEK.VALF,Non-A,30,2450.0,73.5,EUR,2021-07-30,2021-07-30,30,0.0,CHKVLF,2021-07,73.5
126557,SD,21060501,40,CZ,RIECK PROJEKT KONTRAKT,510-0003-04,CEK.VALF,Non-A,30,2500.0,75.0,EUR,2021-07-30,2021-08-13,30,14.0,CHKVLF,2021-07,75.0
126559,SD,21060501,60,CZ,RIECK PROJEKT KONTRAKT,510-0806-00,CEK.VALF,Non-A,30,2250.0,67.5,EUR,2021-07-30,2021-07-30,30,0.0,CHKVLF,2021-07,67.5
126569,SD,21060507,20,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0935-00,ÇELİK RONDELA,Non-A,40,7500.0,300.0,EUR,2021-08-06,2021-08-06,40,0.0,CHKVLF,2021-08,300.0
126570,SD,21060507,30,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0935-00,ÇELİK RONDELA,Non-A,40,7500.0,300.0,EUR,2021-08-06,2021-08-06,40,0.0,CHKVLF,2021-08,300.0
126571,SD,21060507,40,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0935-00,ÇELİK RONDELA,Non-A,40,7500.0,300.0,EUR,2021-08-06,2021-08-06,40,0.0,CHKVLF,2021-08,300.0
126577,SD,21060508,70,UK,IFS Global Logistics Ltd,036-1302-00,ÇEK VALF,Non-A,50,2483.0,124.15,EUR,2021-07-30,2021-07-30,50,0.0,CHKVLF,2021-07,124.15
126580,SD,21060508,100,UK,IFS Global Logistics Ltd,510-0419-00,ÇEK VALF,Non-A,200,3063.0,612.6,EUR,2021-07-30,2021-08-13,200,14.0,CHKVLF,2021-07,612.6
126581,SD,21060508,110,UK,IFS Global Logistics Ltd,510-0635-00,ÇELİK RONDELA,Non-A,300,638.0,191.4,EUR,2021-07-30,2021-07-30,300,0.0,CHKVLF,2021-07,191.4
126582,SD,21060508,120,UK,IFS Global Logistics Ltd,510-0723-00,ÇEK VALF,Non-A,50,3830.0,191.5,EUR,2021-07-30,2021-07-30,50,0.0,CHKVLF,2021-07,191.5
126583,SD,21060508,130,UK,IFS Global Logistics Ltd,510-0723-00,ÇEK VALF,Non-A,50,3830.0,191.5,EUR,2021-07-30,2021-07-30,50,0.0,CHKVLF,2021-07,191.5
126584,SD,21060508,140,UK,IFS Global Logistics Ltd,510-0725-00,ÇELİK RONDELA,Non-A,20,5900.0,118.0,EUR,2021-07-30,2021-07-30,20,0.0,CHKVLF,2021-07,118.0
126585,SD,21060508,150,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2021-07-30,2021-07-30,100,0.0,CHKVLF,2021-07,100.9
126586,SD,21060508,160,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2021-07-30,2021-07-30,100,0.0,CHKVLF,2021-07,100.9
126587,SD,21060508,170,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2021-07-30,2021-07-30,100,0.0,CHKVLF,2021-07,100.9
126588,SD,21060508,180,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2021-07-30,2021-07-30,100,0.0,CHKVLF,2021-07,100.9
126589,SD,21060508,190,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2021-07-30,2021-07-30,100,0.0,CHKVLF,2021-07,100.9
126590,SD,21060508,200,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2021-07-30,2021-07-30,100,0.0,CHKVLF,2021-07,100.9
126591,SD,21060508,210,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2021-07-30,2021-07-30,100,0.0,CHKVLF,2021-07,100.9
126592,SD,21060508,220,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-07-30,2021-07-30,100,0.0,CHKVLF,2021-07,73.3
126593,SD,21060508,230,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-07-30,2021-07-30,100,0.0,CHKVLF,2021-07,73.3
126594,SD,21060508,240,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-07-30,2021-07-30,100,0.0,CHKVLF,2021-07,73.3
126595,SD,21060508,250,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-07-30,2021-07-30,100,0.0,CHKVLF,2021-07,73.3
126596,SD,21060508,260,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-07-30,2021-07-30,100,0.0,CHKVLF,2021-07,73.3
126597,SD,21060508,270,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-07-30,2021-07-30,100,0.0,CHKVLF,2021-07,73.3
126598,SD,21060508,280,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-07-30,2021-07-30,100,0.0,CHKVLF,2021-07,73.3
126599,SD,21060508,290,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-07-30,2021-07-30,100,0.0,CHKVLF,2021-07,73.3
126600,SD,21060508,300,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-07-30,2021-07-30,100,0.0,CHKVLF,2021-07,73.3
126601,SD,21060508,310,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-07-30,2021-07-30,100,0.0,CHKVLF,2021-07,73.3
126602,SD,21060508,320,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-07-30,2021-07-30,100,0.0,CHKVLF,2021-07,73.3
126603,SD,21060508,330,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-07-30,2021-07-30,100,0.0,CHKVLF,2021-07,73.3
126609,SD,21060509,70,UK,IFS Global Logistics Ltd,510-0635-00,ÇELİK RONDELA,Non-A,300,638.0,191.4,EUR,2021-08-13,2021-08-13,300,0.0,CHKVLF,2021-08,191.4
126610,SD,21060509,80,UK,IFS Global Logistics Ltd,510-0723-00,ÇEK VALF,Non-A,50,3830.0,191.5,EUR,2021-08-13,2021-08-13,50,0.0,CHKVLF,2021-08,191.5
126611,SD,21060509,90,UK,IFS Global Logistics Ltd,510-0725-00,ÇELİK RONDELA,Non-A,20,5900.0,118.0,EUR,2021-08-13,2021-08-27,20,14.0,CHKVLF,2021-08,118.0
126612,SD,21060509,100,UK,IFS Global Logistics Ltd,510-0725-00,ÇELİK RONDELA,Non-A,20,5900.0,118.0,EUR,2021-08-13,2021-08-27,20,14.0,CHKVLF,2021-08,118.0
126613,SD,21060509,110,UK,IFS Global Logistics Ltd,510-0725-00,ÇELİK RONDELA,Non-A,20,5900.0,118.0,EUR,2021-08-13,2021-08-27,20,14.0,CHKVLF,2021-08,118.0
126614,SD,21060509,120,UK,IFS Global Logistics Ltd,510-0725-00,ÇELİK RONDELA,Non-A,20,5900.0,118.0,EUR,2021-08-13,2021-08-27,20,14.0,CHKVLF,2021-08,118.0
126615,SD,21060509,130,UK,IFS Global Logistics Ltd,510-0725-00,ÇELİK RONDELA,Non-A,20,5900.0,118.0,EUR,2021-08-13,2021-08-27,20,14.0,CHKVLF,2021-08,118.0
126616,SD,21060509,140,UK,IFS Global Logistics Ltd,510-0725-00,ÇELİK RONDELA,Non-A,20,5900.0,118.0,EUR,2021-08-13,2021-08-27,20,14.0,CHKVLF,2021-08,118.0
126617,SD,21060509,150,UK,IFS Global Logistics Ltd,510-0725-00,ÇELİK RONDELA,Non-A,20,5900.0,118.0,EUR,2021-08-13,2021-08-27,20,14.0,CHKVLF,2021-08,118.0
126618,SD,21060509,160,UK,IFS Global Logistics Ltd,510-0725-00,ÇELİK RONDELA,Non-A,20,5900.0,118.0,EUR,2021-08-13,2021-08-27,20,14.0,CHKVLF,2021-08,118.0
126619,SD,21060509,170,UK,IFS Global Logistics Ltd,510-0725-00,ÇELİK RONDELA,Non-A,20,5900.0,118.0,EUR,2021-08-13,2021-08-27,20,14.0,CHKVLF,2021-08,118.0
126620,SD,21060509,180,UK,IFS Global Logistics Ltd,510-0725-00,ÇELİK RONDELA,Non-A,20,5900.0,118.0,EUR,2021-08-13,2021-08-27,20,14.0,CHKVLF,2021-08,118.0
126621,SD,21060509,190,UK,IFS Global Logistics Ltd,510-0725-00,ÇELİK RONDELA,Non-A,20,5900.0,118.0,EUR,2021-08-13,2021-08-27,20,14.0,CHKVLF,2021-08,118.0
126622,SD,21060509,200,UK,IFS Global Logistics Ltd,510-0725-00,ÇELİK RONDELA,Non-A,20,5900.0,118.0,EUR,2021-08-13,2021-08-27,20,14.0,CHKVLF,2021-08,118.0
126623,SD,21060509,210,UK,IFS Global Logistics Ltd,510-0725-00,ÇELİK RONDELA,Non-A,20,5900.0,118.0,EUR,2021-08-13,2021-08-27,20,14.0,CHKVLF,2021-08,118.0
126624,SD,21060509,220,UK,IFS Global Logistics Ltd,510-0725-00,ÇELİK RONDELA,Non-A,20,5900.0,118.0,EUR,2021-08-13,2021-08-27,20,14.0,CHKVLF,2021-08,118.0
126625,SD,21060509,230,UK,IFS Global Logistics Ltd,510-0725-00,ÇELİK RONDELA,Non-A,20,5900.0,118.0,EUR,2021-08-13,2021-08-27,20,14.0,CHKVLF,2021-08,118.0
126626,SD,21060509,240,UK,IFS Global Logistics Ltd,510-0725-00,ÇELİK RONDELA,Non-A,20,5900.0,118.0,EUR,2021-08-13,2021-08-27,20,14.0,CHKVLF,2021-08,118.0
126627,SD,21060509,250,UK,IFS Global Logistics Ltd,510-0725-00,ÇELİK RONDELA,Non-A,20,5900.0,118.0,EUR,2021-08-13,2021-08-27,20,14.0,CHKVLF,2021-08,118.0
126628,SD,21060509,260,UK,IFS Global Logistics Ltd,510-0725-00,ÇELİK RONDELA,Non-A,20,5900.0,118.0,EUR,2021-08-13,2021-08-27,20,14.0,CHKVLF,2021-08,118.0
126629,SD,21060509,270,UK,IFS Global Logistics Ltd,510-0725-00,ÇELİK RONDELA,Non-A,20,5900.0,118.0,EUR,2021-08-13,2021-08-27,20,14.0,CHKVLF,2021-08,118.0
126828,SD,21060584,20,CZ,EMERSON CLIMATE TEC. - CZECH REP.,510-0003-02,CEK.VALF,Non-A,10,2450.0,24.5,EUR,2021-06-25,2021-06-25,10,0.0,CHKVLF,2021-06,24.5
126851,SD,21060595,70,USA,EMERSONCLIM.TEC.(U.S.A)PLANT88,510-0413-00,ÇEK VALF,Non-A,350,3830.0,1340.5,USD,2021-07-28,2021-08-18,350,21.0,CHKVLF,2021-07,1135.3434403320064
126852,SD,21060595,80,USA,EMERSONCLIM.TEC.(U.S.A)PLANT88,510-0671-00,CEK.VALF,Non-A,720,5283.0,3803.76,USD,2021-07-28,2021-08-18,720,21.0,CHKVLF,2021-07,3221.61429660371
126853,SD,21060598,30,USA,EMERSONCLIM.TEC.(U.S.A)PLANT88,510-0421-00,CEK.VALF,Non-A,100,5400.0,540.0,USD,2021-08-11,2021-08-18,100,7.0,CHKVLF,2021-08,460.8294930875576
126854,SD,21060598,40,USA,EMERSONCLIM.TEC.(U.S.A)PLANT88,510-0421-00,CEK.VALF,Non-A,100,5400.0,540.0,USD,2021-08-11,2021-08-18,100,7.0,CHKVLF,2021-08,460.8294930875576
126855,SD,21060598,50,USA,EMERSONCLIM.TEC.(U.S.A)PLANT88,510-0421-00,CEK.VALF,Non-A,100,5400.0,540.0,USD,2021-08-11,2021-08-18,100,7.0,CHKVLF,2021-08,460.8294930875576
126856,SD,21060598,60,USA,EMERSONCLIM.TEC.(U.S.A)PLANT88,510-0421-00,CEK.VALF,Non-A,100,5400.0,540.0,USD,2021-08-11,2021-08-25,100,14.0,CHKVLF,2021-08,460.8294930875576
126880,SD,21060612,20,USA,EMERSONCLIM.TEC.(U.S.A)PLANT88,510-0644-00,ÇEK VALF,Non-A,300,3235.0,970.5,USD,2021-07-02,2021-07-02,100,0.0,CHKVLF,2021-07,820.8576503425527
126881,SD,21060612,20,USA,EMERSONCLIM.TEC.(U.S.A)PLANT88,510-0644-00,ÇEK VALF,Non-A,300,3235.0,970.5,USD,2021-07-02,2021-07-02,200,0.0,CHKVLF,2021-07,820.8576503425527
127021,SD,21060628,40,UK,Copeland Limited,510-0421-00,CEK.VALF,Non-A,300,4211.0,1263.3,EUR,2021-07-09,2021-07-09,100,0.0,CHKVLF,2021-07,1263.3
127022,SD,21060628,40,UK,Copeland Limited,510-0421-00,CEK.VALF,Non-A,300,4211.0,1263.3,EUR,2021-07-09,2021-07-16,200,4.666666666666666,CHKVLF,2021-07,1263.3
127023,SD,21060628,60,UK,Copeland Limited,510-0644-00,ÇEK VALF,Non-A,200,1987.0,397.4,EUR,2021-07-09,2021-07-09,200,0.0,CHKVLF,2021-07,397.4
127296,SD,21060644,60,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0725-00,ÇELİK RONDELA,Non-A,20,5900.0,118.0,EUR,2021-07-30,2021-07-30,20,0.0,CHKVLF,2021-07,118.0
127299,SD,21060646,20,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0935-00,ÇELİK RONDELA,Non-A,40,7500.0,300.0,EUR,2021-08-20,2021-09-15,40,26.0,CHKVLF,2021-08,300.0
127300,SD,21060646,30,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0935-00,ÇELİK RONDELA,Non-A,40,7500.0,300.0,EUR,2021-08-20,2021-09-15,40,26.0,CHKVLF,2021-08,300.0
127301,SD,21060646,40,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0935-00,ÇELİK RONDELA,Non-A,40,7500.0,300.0,EUR,2021-08-20,2021-09-15,40,26.0,CHKVLF,2021-08,300.0
127315,SD,21060647,150,UK,IFS Global Logistics Ltd,510-0413-00,ÇEK VALF,Non-A,200,2638.0,527.6,EUR,2021-08-13,2021-08-27,200,14.0,CHKVLF,2021-08,527.6
127316,SD,21060647,160,UK,IFS Global Logistics Ltd,510-0413-00,ÇEK VALF,Non-A,200,2638.0,527.6,EUR,2021-08-13,2021-08-27,200,14.0,CHKVLF,2021-08,527.6
127317,SD,21060647,170,UK,IFS Global Logistics Ltd,510-0413-00,ÇEK VALF,Non-A,200,2638.0,527.6,EUR,2021-08-13,2021-08-27,200,14.0,CHKVLF,2021-08,527.6
127318,SD,21060647,180,UK,IFS Global Logistics Ltd,510-0413-00,ÇEK VALF,Non-A,200,2638.0,527.6,EUR,2021-08-13,2021-08-27,200,14.0,CHKVLF,2021-08,527.6
127319,SD,21060647,190,UK,IFS Global Logistics Ltd,510-0419-00,ÇEK VALF,Non-A,200,3063.0,612.6,EUR,2021-08-13,2021-08-13,200,0.0,CHKVLF,2021-08,612.6
127320,SD,21060647,200,UK,IFS Global Logistics Ltd,510-0635-00,ÇELİK RONDELA,Non-A,300,638.0,191.4,EUR,2021-08-13,2021-08-13,300,0.0,CHKVLF,2021-08,191.4
127321,SD,21060647,210,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2021-08-13,2021-08-13,100,0.0,CHKVLF,2021-08,100.9
127322,SD,21060647,220,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2021-08-13,2021-08-13,100,0.0,CHKVLF,2021-08,100.9
127323,SD,21060647,230,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2021-08-13,2021-08-13,100,0.0,CHKVLF,2021-08,100.9
127324,SD,21060647,240,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2021-08-13,2021-08-13,100,0.0,CHKVLF,2021-08,100.9
127325,SD,21060647,250,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2021-08-13,2021-08-13,100,0.0,CHKVLF,2021-08,100.9
127326,SD,21060647,260,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2021-08-13,2021-08-13,100,0.0,CHKVLF,2021-08,100.9
127327,SD,21060647,270,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2021-08-13,2021-08-13,100,0.0,CHKVLF,2021-08,100.9
127328,SD,21060647,280,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2021-08-13,2021-08-13,100,0.0,CHKVLF,2021-08,100.9
127329,SD,21060647,290,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2021-08-13,2021-08-13,100,0.0,CHKVLF,2021-08,100.9
127330,SD,21060647,300,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-08-13,2021-08-13,100,0.0,CHKVLF,2021-08,73.3
127331,SD,21060647,310,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-08-13,2021-08-13,100,0.0,CHKVLF,2021-08,73.3
127332,SD,21060647,320,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-08-13,2021-08-13,100,0.0,CHKVLF,2021-08,73.3
127333,SD,21060647,330,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-08-13,2021-08-13,100,0.0,CHKVLF,2021-08,73.3
127334,SD,21060647,340,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-08-13,2021-08-13,100,0.0,CHKVLF,2021-08,73.3
127335,SD,21060647,350,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-08-13,2021-08-13,100,0.0,CHKVLF,2021-08,73.3
127336,SD,21060647,360,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-08-13,2021-08-13,100,0.0,CHKVLF,2021-08,73.3
127337,SD,21060647,370,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-08-13,2021-08-13,100,0.0,CHKVLF,2021-08,73.3
127338,SD,21060647,380,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-08-13,2021-08-13,100,0.0,CHKVLF,2021-08,73.3
127339,SD,21060647,390,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-08-13,2021-08-13,100,0.0,CHKVLF,2021-08,73.3
127340,SD,21060647,400,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-08-13,2021-08-13,100,0.0,CHKVLF,2021-08,73.3
127341,SD,21060647,410,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-08-13,2021-08-13,100,0.0,CHKVLF,2021-08,73.3
127409,SD,21060680,20,USA,Emerson Commercial Residential Solution,510-0817-00,CEK.VALF,Non-A,600,3249.0,1949.4,USD,2021-07-09,2021-07-09,200,0.0,CHKVLF,2021-07,1643.9534491482543
127410,SD,21060681,20,USA,Emerson Commercial Residential Solution,510-0817-00,CEK.VALF,Non-A,600,3249.0,1949.4,USD,2021-07-27,2021-07-27,200,0.0,CHKVLF,2021-07,1650.6350550381035
127411,SD,21060682,20,USA,Emerson Commercial Residential Solution,510-0817-00,CEK.VALF,Non-A,1800,3249.0,5848.2,USD,2021-08-11,2021-08-18,1800,7.0,CHKVLF,2021-08,4990.783410138249
127412,SD,21060683,20,USA,Emerson Commercial Residential Solution,510-0817-00,CEK.VALF,Non-A,5000,3249.0,16245.0,USD,2021-08-18,2021-08-25,400,0.56,CHKVLF,2021-08,13857.374392220421
127413,SD,21060683,20,USA,Emerson Commercial Residential Solution,510-0817-00,CEK.VALF,Non-A,5000,3249.0,16245.0,USD,2021-08-18,2021-08-25,1150,1.61,CHKVLF,2021-08,13857.374392220421
127414,SD,21060683,20,USA,Emerson Commercial Residential Solution,510-0817-00,CEK.VALF,Non-A,5000,3249.0,16245.0,USD,2021-08-18,2021-09-01,400,1.12,CHKVLF,2021-08,13857.374392220421
127415,SD,21060683,20,USA,Emerson Commercial Residential Solution,510-0817-00,CEK.VALF,Non-A,5000,3249.0,16245.0,USD,2021-08-18,2021-09-01,1800,5.04,CHKVLF,2021-08,13857.374392220421
127416,SD,21060683,20,USA,Emerson Commercial Residential Solution,510-0817-00,CEK.VALF,Non-A,5000,3249.0,16245.0,USD,2021-08-18,2021-10-06,1250,12.25,CHKVLF,2021-08,13857.374392220421
127417,SD,21060684,20,USA,Emerson Commercial Residential Solution,510-0817-00,CEK.VALF,Non-A,1750,3249.0,5685.75,USD,2021-08-18,2021-10-06,1750,49.0,CHKVLF,2021-08,4850.0810372771475
127437,SD,21070001,20,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0879-00,ÇELİK RONDELA,Non-A,50,2530.0,126.5,EUR,2021-07-02,2021-07-02,50,0.0,CHKVLF,2021-07,126.5
127438,SD,21070001,30,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0879-00,ÇELİK RONDELA,Non-A,50,2530.0,126.5,EUR,2021-07-02,2021-07-02,50,0.0,CHKVLF,2021-07,126.5
127439,SD,21070001,40,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0879-00,ÇELİK RONDELA,Non-A,50,2530.0,126.5,EUR,2021-07-02,2021-07-02,50,0.0,CHKVLF,2021-07,126.5
127440,SD,21070001,50,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0879-00,ÇELİK RONDELA,Non-A,50,2530.0,126.5,EUR,2021-07-02,2021-07-02,50,0.0,CHKVLF,2021-07,126.5
127441,SD,21070001,60,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0879-00,ÇELİK RONDELA,Non-A,50,2530.0,126.5,EUR,2021-07-02,2021-07-02,50,0.0,CHKVLF,2021-07,126.5
127442,SD,21070001,70,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0879-00,ÇELİK RONDELA,Non-A,50,2530.0,126.5,EUR,2021-07-02,2021-07-02,50,0.0,CHKVLF,2021-07,126.5
127443,SD,21070001,80,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0879-00,ÇELİK RONDELA,Non-A,50,2530.0,126.5,EUR,2021-07-02,2021-07-02,50,0.0,CHKVLF,2021-07,126.5
127444,SD,21070001,90,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0879-00,ÇELİK RONDELA,Non-A,50,2530.0,126.5,EUR,2021-07-02,2021-07-02,50,0.0,CHKVLF,2021-07,126.5
